season,seasonLabel,teamId,team,conference,athleteId,name,position,games,starts,minutes,points,turnovers,fouls,assists,steals,blocks,usage,offensiveRating,defensiveRating,netRating,PORPAG,effectiveFieldGoalPct,trueShootingPct,assistsTurnoverRatio,freeThrowRate,offensiveReboundPct,fieldGoals_pct,fieldGoals_attempted,fieldGoals_made,twoPointFieldGoals_pct,twoPointFieldGoals_attempted,twoPointFieldGoals_made,threePointFieldGoals_pct,threePointFieldGoals_attempted,threePointFieldGoals_made,freeThrows_pct,freeThrows_attempted,freeThrows_made,rebounds_total,rebounds_defensive,rebounds_offensive,winShares_totalPer40,winShares_total,winShares_defensive,winShares_offensive
2015,20142015,10,Arizona State,Pac-12,57677,Sai Tummala,G,14,0,59,14,4,14,4,1,0,16.3,93.2,104.7,-11.5,0.1,41.7,0.478,1.0,50.0,28.6,33.3,12,4,50.0,4,2,25.0,8,2,66.7,6,4,7,5,2,0.068,0.1,0.1,0.0
2015,20142015,10,Arizona State,Pac-12,62584,Shaquielle McKissic,F,34,34,1060,423,49,70,59,56,6,22.4,110.7,96.7,14.0,2.5,50.0,0.54,1.2,40.7,27.0,43.7,332,145,49.5,208,103,33.9,124,42,67.4,135,91,159,116,43,0.155,4.1,2.1,2.0
2015,20142015,10,Arizona State,Pac-12,62585,Jonathan Gilling,F,34,2,703,192,39,55,35,11,5,14.5,109.1,101.8,7.3,1.0,63.0,0.637,0.9,14.1,7.7,43.7,142,62,50.0,14,7,43.0,128,55,65.0,20,13,78,72,6,0.108,1.9,1.1,0.8
2015,20142015,10,Arizona State,Pac-12,62586,Corban Murphy,G,3,0,3,0,0,0,1,0,0,16.8,69.4,84.7,-15.3,-0.1,0.0,0.0,,0.0,,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,20142015,10,Arizona State,Pac-12,62587,Roosevelt Scott,G,20,6,243,77,23,32,11,12,0,21.7,88.4,95.7,-7.3,0.0,46.7,0.516,0.48,50.8,21.4,44.3,61,27,53.3,45,24,18.8,16,3,64.5,31,20,42,33,9,0.066,0.4,0.5,-0.1
2015,20142015,10,Arizona State,Pac-12,62588,Bo Barnes,G,33,0,634,228,19,47,25,22,5,18.1,121.5,100.5,21.0,1.8,55.6,0.589,1.32,19.7,44.0,42.7,178,76,54.5,55,30,37.4,123,46,85.7,35,30,75,42,33,0.158,2.5,1.0,1.5
2015,20142015,11,Arizona,Pac-12,46017,Dusan Ristic,C,36,0,308,121,9,45,2,2,9,18.0,122.8,90.9,31.9,0.9,64.1,0.63,0.22,52.6,28.0,61.5,78,48,60.3,73,44,80.0,5,4,51.2,41,21,75,54,21,0.195,1.5,0.8,0.7
2015,20142015,11,Arizona,Pac-12,46019,Parker Jackson-Cartwright,G,34,0,328,99,23,33,60,11,1,18.3,113.1,91.4,21.7,0.7,51.3,0.55,2.61,45.3,12.8,45.3,75,34,48.1,52,25,39.1,23,9,64.7,34,22,47,41,6,0.171,1.4,0.8,0.6
2015,20142015,11,Arizona,Pac-12,53105,Craig Victor II,F,8,0,57,25,1,4,0,3,2,19.2,128.1,83.5,44.6,0.9,61.5,0.61,0.0,130.8,66.7,61.5,13,8,61.5,13,8,0.0,0,0,52.9,17,9,9,3,6,0.281,0.4,0.2,0.2
2015,20142015,11,Arizona,Pac-12,55971,Kaleb Tarczewski,C,38,37,988,353,53,116,13,17,22,17.9,115.4,91.5,23.9,2.1,57.2,0.625,0.25,71.2,31.2,57.2,215,123,57.2,215,123,0.0,0,0,69.9,153,107,199,137,62,0.178,4.4,2.5,1.9
2015,20142015,11,Arizona,Pac-12,55972,Gabe York,G,37,13,856,340,37,45,45,22,13,19.2,122.1,93.4,28.7,2.5,57.6,0.617,1.22,30.5,7.8,44.0,243,107,52.6,78,41,40.0,165,66,81.1,74,60,77,71,6,0.192,4.1,2.0,2.1
2015,20142015,11,Arizona,Pac-12,55973,Elliott Pitts,G,38,1,565,132,12,57,17,12,2,12.3,118.0,96.2,21.8,0.9,51.8,0.552,1.42,22.0,38.5,39.4,109,43,45.7,35,16,36.5,74,27,79.2,24,19,39,24,15,0.142,2.0,1.2,0.8
2015,20142015,11,Arizona,Pac-12,55974,Trey Mason,G,9,0,12,3,1,0,0,0,0,17.6,78.0,93.1,-15.1,0.0,50.0,0.5,0.0,0.0,0.0,33.3,3,1,0.0,2,0,100.0,1,1,0.0,0,0,1,1,0,0.0,0.0,0.0,0.0
2015,20142015,11,Arizona,Pac-12,55975,Jacob Hazzard,G,17,0,27,2,5,1,1,0,0,28.3,20.5,95.0,-74.5,-0.5,10.0,0.1,0.2,0.0,,10.0,10,1,25.0,4,1,0.0,6,0,0.0,0,0,0,0,0,-0.148,-0.1,0.1,-0.2
2015,20142015,11,Arizona,Pac-12,60994,Stanley Johnson,F,38,37,1081,523,82,100,63,57,15,26.8,110.2,86.7,23.5,2.8,50.1,0.558,0.77,45.6,30.4,44.6,390,174,47.8,274,131,37.1,116,43,74.2,178,132,247,172,75,0.207,5.6,3.2,2.4
2015,20142015,11,Arizona,Pac-12,60995,Brandon Ashley,F,38,38,1055,465,55,107,25,23,25,22.6,115.1,91.5,23.6,2.8,53.3,0.583,0.45,53.3,35.0,51.4,323,166,53.7,287,154,33.3,36,12,70.3,172,121,197,128,69,0.19,5.0,2.6,2.4
2015,20142015,11,Arizona,Pac-12,60996,T.J. McConnell,G,38,38,1158,395,78,68,238,83,3,19.2,120.0,87.3,32.7,3.1,53.8,0.574,3.05,22.4,17.1,49.8,313,156,55.7,235,131,32.1,78,25,82.9,70,58,146,121,25,0.225,6.5,3.3,3.2
2015,20142015,11,Arizona,Pac-12,60997,Rondae Hollis Jefferson,F,38,25,1090,427,59,94,59,44,32,20.5,117.2,86.9,30.3,2.8,51.3,0.585,1.0,74.5,29.6,50.2,275,138,53.7,246,132,20.7,29,6,70.7,205,145,260,183,77,0.213,5.8,3.2,2.6
2015,20142015,11,Arizona,Pac-12,60998,Matt Korcheck,F,21,1,77,26,1,9,3,1,7,11.6,164.6,84.4,80.2,0.5,71.4,0.781,3.0,42.9,41.2,71.4,14,10,71.4,14,10,0.0,0,0,100.0,6,6,17,10,7,0.26,0.5,0.2,0.3
2015,20142015,11,Arizona,Pac-12,60999,Drew Mellon,F,12,0,23,0,0,1,2,0,0,15.0,33.3,92.8,-59.5,-0.3,0.0,0.0,,0.0,33.3,0.0,7,0,0.0,4,0,0.0,3,0,0.0,0,0,3,2,1,0.0,0.0,0.1,-0.1
2015,20142015,12,Arkansas,SEC,43031,Nick Weiler-Babb,G,25,0,122,19,5,7,14,5,3,11.2,101.9,98.6,3.3,0.1,38.6,0.415,2.8,9.1,30.0,31.8,22,7,30.8,13,4,33.3,9,3,100.0,2,2,20,14,6,0.098,0.3,0.2,0.1
2015,20142015,12,Arkansas,SEC,47293,Trey Thompson,F,14,0,33,5,4,3,1,1,1,14.8,66.4,92.8,-26.4,-0.1,20.0,0.396,0.25,60.0,50.0,20.0,5,1,20.0,5,1,0.0,0,0,100.0,3,3,6,3,3,0.0,0.0,0.1,-0.1
2015,20142015,12,Arkansas,SEC,47296,Anton Beard,G,34,16,648,192,32,81,52,35,0,17.0,105.7,101.0,4.7,0.9,47.0,0.502,1.63,31.5,47.0,38.1,168,64,41.5,82,34,34.9,86,30,64.2,53,34,66,35,31,0.105,1.7,1.0,0.7
2015,20142015,12,Arkansas,SEC,51317,JaCorey Williams,F,35,7,555,162,32,61,37,23,15,20.3,87.9,98.8,-10.9,0.0,40.2,0.411,1.16,30.5,32.3,40.2,174,70,40.2,174,70,0.0,0,0,41.5,53,22,96,65,31,0.058,0.8,1.0,-0.2
2015,20142015,12,Arkansas,SEC,52513,Moses Kingsley,F,35,4,382,127,23,55,11,13,37,18.5,103.7,96.5,7.2,0.5,48.5,0.528,0.48,54.6,48.8,48.5,97,47,48.5,97,47,0.0,0,0,62.3,53,33,86,44,42,0.126,1.2,0.8,0.4
2015,20142015,12,Arkansas,SEC,52515,Manuale Watkins,G,35,0,485,88,27,52,39,35,0,10.4,103.5,96.4,7.1,0.4,55.2,0.58,1.44,29.9,23.6,55.2,67,37,61.7,60,37,0.0,7,0,70.0,20,14,72,55,17,0.107,1.3,1.0,0.3
2015,20142015,12,Arkansas,SEC,56957,Keaton Miles,F,15,0,47,6,2,19,1,1,0,10.9,68.3,95.0,-26.7,-0.1,37.5,0.338,0.5,25.0,33.3,37.5,8,3,42.9,7,3,0.0,1,0,0.0,2,0,6,4,2,0.0,0.0,0.1,-0.1
2015,20142015,12,Arkansas,SEC,56958,Jabril Durham,G,35,9,350,66,26,38,51,10,0,13.7,96.0,105.2,-9.2,0.2,42.3,0.464,1.96,21.5,30.8,30.8,65,20,20.8,24,5,36.6,41,15,78.6,14,11,26,18,8,0.057,0.5,0.4,0.1
2015,20142015,12,Arkansas,SEC,56960,Anthlon Bell,G,35,15,634,277,31,61,49,20,4,23.1,109.6,104.8,4.8,1.5,50.0,0.521,1.58,16.5,26.8,37.1,248,92,41.2,68,28,35.6,180,64,70.7,41,29,41,30,11,0.12,1.9,0.8,1.1
2015,20142015,12,Arkansas,SEC,63177,Bobby Portis,F,35,35,1046,607,54,73,42,39,50,26.9,120.4,95.5,24.9,4.2,54.9,0.585,0.78,32.9,41.8,53.4,453,242,54.0,424,229,44.8,29,13,73.8,149,110,316,184,132,0.218,5.7,2.2,3.5
2015,20142015,12,Arkansas,SEC,63178,Alandise Harris,F,34,25,734,264,40,70,51,25,35,18.8,110.9,99.9,11.0,1.5,50.3,0.553,1.27,44.0,33.0,48.0,200,96,51.8,168,87,28.1,32,9,71.6,88,63,112,75,37,0.131,2.4,1.2,1.2
2015,20142015,12,Arkansas,SEC,63179,Michael Qualls,G,35,33,1057,560,58,59,56,31,17,25.6,117.6,100.9,16.7,3.7,50.2,0.57,0.97,49.6,31.0,43.7,403,176,50.8,242,123,32.9,161,53,77.5,200,155,187,129,58,0.178,4.7,1.7,3.0
2015,20142015,12,Arkansas,SEC,63180,Rashad Madden,G,35,31,957,336,81,76,159,29,5,18.6,115.2,102.1,13.1,2.2,52.1,0.599,1.96,46.4,23.7,42.5,233,99,47.8,113,54,37.5,120,45,86.1,108,93,131,100,31,0.146,3.5,1.4,2.1
2015,20142015,13,Arkansas State,Sun Belt,46382,Daijon Macklien,G,23,0,282,47,24,21,18,6,0,13.0,78.8,122.6,-43.8,-0.2,50.0,0.523,0.75,22.0,14.3,43.9,41,18,46.4,28,13,38.5,13,5,66.7,9,6,21,18,3,-0.057,-0.4,-0.1,-0.3
2015,20142015,13,Arkansas State,Sun Belt,47154,C.J. Foster,G,22,9,312,51,18,30,14,3,1,13.6,79.4,126.6,-47.2,-0.3,32.4,0.403,0.78,54.9,56.5,29.4,51,15,34.3,35,12,18.8,16,3,64.3,28,18,23,10,13,-0.064,-0.5,-0.2,-0.3
2015,20142015,13,Arkansas State,Sun Belt,52035,Anthony Livingston,F,29,29,1039,462,78,67,22,14,29,25.5,101.9,111.5,-9.6,2.0,50.1,0.545,0.28,41.9,26.5,46.4,358,166,50.7,274,139,32.1,84,27,68.7,150,103,291,214,77,0.077,2.0,0.6,1.4
2015,20142015,13,Arkansas State,Sun Belt,57380,Nouhoum Bocoum,C,28,15,434,167,29,48,3,5,12,24.0,96.0,114.0,-18.0,0.5,44.7,0.497,0.1,41.5,38.5,44.4,142,63,44.6,139,62,33.3,3,1,67.8,59,40,122,75,47,0.037,0.4,0.2,0.2
2015,20142015,13,Arkansas State,Sun Belt,57381,Sean Gardner,G,29,26,897,349,43,64,35,33,8,22.1,104.3,117.4,-13.1,1.8,50.3,0.525,0.81,16.5,33.3,41.6,310,129,47.5,158,75,35.5,152,54,72.5,51,37,96,64,32,0.062,1.4,0.1,1.3
2015,20142015,13,Arkansas State,Sun Belt,57382,P.J. Hardwick,G,27,20,776,130,59,55,130,19,0,13.7,93.5,120.3,-26.8,0.3,36.1,0.454,2.2,46.2,24.7,35.3,119,42,36.7,109,40,20.0,10,2,80.0,55,44,85,64,21,-0.005,-0.1,-0.2,0.1
2015,20142015,13,Arkansas State,Sun Belt,57383,Charles Waters,F,25,6,322,78,14,58,3,14,18,15.6,95.9,109.1,-13.2,0.3,43.1,0.48,0.21,29.2,38.1,43.1,72,31,44.3,70,31,0.0,2,0,76.2,21,16,84,52,32,0.05,0.4,0.3,0.1
2015,20142015,13,Arkansas State,Sun Belt,57384,Kelvin Downs,F,28,8,502,109,34,75,5,4,16,17.0,76.8,115.4,-38.6,-0.5,38.3,0.428,0.15,33.3,29.9,37.8,111,42,38.7,106,41,20.0,5,1,64.9,37,24,77,54,23,-0.048,-0.6,0.1,-0.7
2015,20142015,13,Arkansas State,Sun Belt,57385,Frederic Dure,G,12,3,222,74,21,17,13,6,0,19.5,96.8,124.2,-27.4,0.5,58.3,0.602,0.62,31.5,5.9,44.4,54,24,37.5,24,9,50.0,30,15,64.7,17,11,34,32,2,0.0,0.0,-0.1,0.1
