gameId,season,seasonLabel,seasonType,startDate,startTimeTbd,teamId,team,conference,opponentId,opponent,opponentConference,neutralSite,isHome,conferenceGame,gameType,notes,gameMinutes,pace,teamStats_fieldGoals_pct,teamStats_fieldGoals_attempted,teamStats_fieldGoals_made,teamStats_twoPointFieldGoals_pct,teamStats_twoPointFieldGoals_attempted,teamStats_twoPointFieldGoals_made,teamStats_threePointFieldGoals_pct,teamStats_threePointFieldGoals_attempted,teamStats_threePointFieldGoals_made,teamStats_freeThrows_pct,teamStats_freeThrows_attempted,teamStats_freeThrows_made,teamStats_rebounds_total,teamStats_rebounds_defensive,teamStats_rebounds_offensive,teamStats_turnovers_teamTotal,teamStats_turnovers_total,teamStats_fouls_flagrant,teamStats_fouls_technical,teamStats_fouls_total,teamStats_points_fastBreak,teamStats_points_offTurnovers,teamStats_points_inPaint,teamStats_points_byPeriod_0,teamStats_points_byPeriod_1,teamStats_points_largestLead,teamStats_points_total,teamStats_fourFactors_freeThrowRate,teamStats_fourFactors_offensiveReboundPct,teamStats_fourFactors_turnoverRatio,teamStats_fourFactors_effectiveFieldGoalPct,teamStats_assists,teamStats_blocks,teamStats_steals,teamStats_possessions,teamStats_rating,teamStats_trueShooting,teamStats_gameScore,opponentStats_fieldGoals_pct,opponentStats_fieldGoals_attempted,opponentStats_fieldGoals_made,opponentStats_twoPointFieldGoals_pct,opponentStats_twoPointFieldGoals_attempted,opponentStats_twoPointFieldGoals_made,opponentStats_threePointFieldGoals_pct,opponentStats_threePointFieldGoals_attempted,opponentStats_threePointFieldGoals_made,opponentStats_freeThrows_pct,opponentStats_freeThrows_attempted,opponentStats_freeThrows_made,opponentStats_rebounds_total,opponentStats_rebounds_defensive,opponentStats_rebounds_offensive,opponentStats_turnovers_teamTotal,opponentStats_turnovers_total,opponentStats_fouls_flagrant,opponentStats_fouls_technical,opponentStats_fouls_total,opponentStats_points_fastBreak,opponentStats_points_offTurnovers,opponentStats_points_inPaint,opponentStats_points_byPeriod_0,opponentStats_points_byPeriod_1,opponentStats_points_largestLead,opponentStats_points_total,opponentStats_fourFactors_freeThrowRate,opponentStats_fourFactors_offensiveReboundPct,opponentStats_fourFactors_turnoverRatio,opponentStats_fourFactors_effectiveFieldGoalPct,opponentStats_assists,opponentStats_blocks,opponentStats_steals,opponentStats_possessions,opponentStats_rating,opponentStats_trueShooting,opponentStats_gameScore,tournament,teamSeed,opponentSeed,teamStats_points_byPeriod_2,opponentStats_points_byPeriod_2,teamStats_points_byPeriod_3,teamStats_points_byPeriod_4,teamStats_points_byPeriod_5,opponentStats_points_byPeriod_3,opponentStats_points_byPeriod_4,opponentStats_points_byPeriod_5
28143,2021,20202021,regular,2021-02-03 05:00:00+00:00,False,98,Georgia,SEC,16,Auburn,SEC,False,False,True,STD,,40,80.0,49.3,67,33,51.0,51,26,43.8,16,7,75.0,24,18,40,27,13,0,13,0,0,21,10,13,52,39,52,15.0,91,35.8,32.5,16.0,54.5,14,1,7,81.0,112.3,58.7,68.19999999999999,48.3,60,29,63.6,33,21,29.6,27,8,76.9,26,20,32,25,7,0,14,0,0,20,12,10,34,30,56,0.0,86,43.3,21.9,17.7,55.0,18,7,9,79.0,108.9,60.2,70.1,,,,,,,,,,,
28143,2021,20202021,regular,2021-02-03 05:00:00+00:00,False,16,Auburn,SEC,98,Georgia,SEC,False,True,True,STD,,40,80.0,48.3,60,29,63.6,33,21,29.6,27,8,76.9,26,20,32,25,7,0,14,0,0,20,12,10,34,30,56,0.0,86,43.3,21.9,17.7,55.0,18,7,9,79.0,108.9,60.2,70.1,49.3,67,33,51.0,51,26,43.8,16,7,75.0,24,18,40,27,13,0,13,0,0,21,10,13,52,39,52,15.0,91,35.8,32.5,16.0,54.5,14,1,7,81.0,112.3,58.7,68.19999999999999,,,,,,,,,,,
28142,2021,20202021,regular,2021-02-03 05:00:00+00:00,False,200,North Carolina,ACC,52,Clemson,ACC,False,False,True,STD,,40,64.0,38.6,44,17,48.0,25,12,26.3,19,5,52.4,21,11,38,31,7,0,17,0,0,16,3,6,18,21,29,2.0,50,47.7,18.4,26.6,44.3,8,0,4,64.0,78.1,47.0,22.4,40.4,57,23,44.1,34,15,34.8,23,8,75.0,12,9,28,24,4,0,7,0,0,17,4,13,26,33,30,16.0,63,21.1,14.3,10.9,47.4,12,2,6,64.0,98.4,50.6,43.10000000000001,,,,,,,,,,,
28142,2021,20202021,regular,2021-02-03 05:00:00+00:00,False,52,Clemson,ACC,200,North Carolina,ACC,False,True,True,STD,,40,64.0,40.4,57,23,44.1,34,15,34.8,23,8,75.0,12,9,28,24,4,0,7,0,0,17,4,13,26,33,30,16.0,63,21.1,14.3,10.9,47.4,12,2,6,64.0,98.4,50.6,43.10000000000001,38.6,44,17,48.0,25,12,26.3,19,5,52.4,21,11,38,31,7,0,17,0,0,16,3,6,18,21,29,2.0,50,47.7,18.4,26.6,44.3,8,0,4,64.0,78.1,47.0,22.4,,,,,,,,,,,
28141,2021,20202021,regular,2021-02-03 05:00:00+00:00,False,267,South Carolina State,MEAC,199,North Carolina Central,MEAC,False,False,True,STD,,40,68.0,45.1,51,23,54.8,31,17,30.0,20,6,57.9,19,11,43,32,11,0,18,0,0,21,0,11,0,37,26,17.0,63,37.3,25.6,26.5,51.0,12,4,2,68.0,92.6,53.1,37.4,39.7,58,23,37.5,40,15,44.4,18,8,66.7,15,10,29,22,7,0,10,0,0,19,0,20,0,31,33,3.0,64,25.9,24.1,14.7,46.6,14,5,7,68.0,94.1,49.5,44.800000000000004,,,,,,,,,,,
28125,2021,20202021,regular,2021-02-03 05:00:00+00:00,False,295,Texas,Big 12,20,Baylor,Big 12,False,True,True,STD,,40,66.5,54.9,51,28,62.1,29,18,45.5,22,10,21.4,14,3,27,19,8,2,17,0,1,9,0,0,0,34,35,2.0,69,27.5,29.6,25.4,64.7,13,5,6,67.0,103.0,60.4,49.40000000000002,58.6,58,34,62.2,37,23,52.4,21,11,100.0,4,4,26,21,5,0,12,0,0,18,0,0,0,41,42,15.0,83,6.9,19.2,18.2,68.1,13,1,10,66.0,125.8,69.4,66.39999999999999,,,,,,,,,,,
28125,2021,20202021,regular,2021-02-03 05:00:00+00:00,False,20,Baylor,Big 12,295,Texas,Big 12,False,False,True,STD,,40,66.5,58.6,58,34,62.2,37,23,52.4,21,11,100.0,4,4,26,21,5,0,12,0,0,18,0,0,0,41,42,15.0,83,6.9,19.2,18.2,68.1,13,1,10,66.0,125.8,69.4,66.39999999999999,54.9,51,28,62.1,29,18,45.5,22,10,21.4,14,3,27,19,8,2,17,0,1,9,0,0,0,34,35,2.0,69,27.5,29.6,25.4,64.7,13,5,6,67.0,103.0,60.4,49.40000000000002,,,,,,,,,,,
28126,2021,20202021,regular,2021-02-03 05:00:00+00:00,False,124,Iowa,Big Ten,169,Michigan State,Big Ten,False,True,True,STD,,40,65.0,50.0,56,28,59.0,39,23,29.4,17,5,65.7,35,23,38,25,13,1,5,0,0,17,11,13,42,48,36,9.0,84,62.5,34.2,7.8,54.5,16,5,3,64.0,131.3,58.8,73.70000000000002,40.0,70,28,39.0,41,16,41.4,29,12,66.7,15,10,42,22,20,0,8,0,0,28,2,2,24,43,35,11.0,78,21.4,47.6,12.1,48.6,16,4,3,66.0,118.2,50.9,56.599999999999994,,,,,,,,,,,
28126,2021,20202021,regular,2021-02-03 05:00:00+00:00,False,169,Michigan State,Big Ten,124,Iowa,Big Ten,False,False,True,STD,,40,65.0,40.0,70,28,39.0,41,16,41.4,29,12,66.7,15,10,42,22,20,0,8,0,0,28,2,2,24,43,35,11.0,78,21.4,47.6,12.1,48.6,16,4,3,66.0,118.2,50.9,56.599999999999994,50.0,56,28,59.0,39,23,29.4,17,5,65.7,35,23,38,25,13,1,5,0,0,17,11,13,42,48,36,9.0,84,62.5,34.2,7.8,54.5,16,5,3,64.0,131.3,58.8,73.70000000000002,,,,,,,,,,,
28127,2021,20202021,regular,2021-02-03 05:00:00+00:00,False,220,Ole Miss,SEC,292,Tennessee,SEC,False,True,True,STD,,40,65.0,39.2,51,20,43.6,39,17,25.0,12,3,64.3,14,9,37,27,10,0,17,0,0,18,0,0,0,23,29,5.0,52,27.5,27.0,26.2,42.2,7,2,8,65.0,80.0,45.5,27.5,35.6,45,16,30.8,26,8,42.1,19,8,62.5,16,10,30,25,5,1,16,0,0,17,0,0,0,28,22,11.0,50,35.6,16.7,24.6,44.4,14,4,6,65.0,76.9,48.0,29.299999999999997,,,,,,,,,,,
28127,2021,20202021,regular,2021-02-03 05:00:00+00:00,False,292,Tennessee,SEC,220,Ole Miss,SEC,False,False,True,STD,,40,65.0,35.6,45,16,30.8,26,8,42.1,19,8,62.5,16,10,30,25,5,1,16,0,0,17,0,0,0,28,22,11.0,50,35.6,16.7,24.6,44.4,14,4,6,65.0,76.9,48.0,29.299999999999997,39.2,51,20,43.6,39,17,25.0,12,3,64.3,14,9,37,27,10,0,17,0,0,18,0,0,0,23,29,5.0,52,27.5,27.0,26.2,42.2,7,2,8,65.0,80.0,45.5,27.5,,,,,,,,,,,
28129,2021,20202021,regular,2021-02-03 05:00:00+00:00,False,125,Iowa State,Big 12,347,West Virginia,Big 12,False,True,True,STD,,40,73.0,44.4,63,28,45.2,42,19,42.9,21,9,58.3,12,7,32,23,9,0,16,0,0,21,0,0,0,31,41,7.0,72,19.0,28.1,21.6,51.6,18,1,7,74.0,97.3,52.7,46.20000000000001,43.3,60,26,46.3,41,19,36.8,19,7,70.8,24,17,45,30,15,1,16,0,0,14,0,0,0,42,34,15.0,76,40.0,33.3,22.2,49.2,13,2,12,72.0,105.6,53.9,62.000000000000014,,,,,,,,,,,
28129,2021,20202021,regular,2021-02-03 05:00:00+00:00,False,347,West Virginia,Big 12,125,Iowa State,Big 12,False,False,True,STD,,40,73.0,43.3,60,26,46.3,41,19,36.8,19,7,70.8,24,17,45,30,15,1,16,0,0,14,0,0,0,42,34,15.0,76,40.0,33.3,22.2,49.2,13,2,12,72.0,105.6,53.9,62.000000000000014,44.4,63,28,45.2,42,19,42.9,21,9,58.3,12,7,32,23,9,0,16,0,0,21,0,0,0,31,41,7.0,72,19.0,28.1,21.6,51.6,18,1,7,74.0,97.3,52.7,46.20000000000001,,,,,,,,,,,
28139,2021,20202021,regular,2021-02-03 05:00:00+00:00,False,302,Troy,Sun Belt,686,Spring Hill,,False,True,False,STD,,40,82.0,49.2,65,32,56.5,46,26,31.6,19,6,64.5,31,20,43,31,12,0,15,0,0,16,10,18,44,44,46,23.0,90,47.7,27.9,18.3,53.8,18,6,12,82.0,109.8,57.2,77.99999999999999,42.0,69,29,46.0,50,23,31.6,19,6,75.0,12,9,36,25,11,0,20,0,0,24,20,13,26,29,44,2.0,73,17.4,30.6,24.4,46.4,13,2,8,82.0,89.0,49.1,39.199999999999996,,,,,,,,,,,
28139,2021,20202021,regular,2021-02-03 05:00:00+00:00,False,686,Spring Hill,,302,Troy,Sun Belt,False,False,False,STD,,40,82.0,42.0,69,29,46.0,50,23,31.6,19,6,75.0,12,9,36,25,11,0,20,0,0,24,20,13,26,29,44,2.0,73,17.4,30.6,24.4,46.4,13,2,8,82.0,89.0,49.1,39.199999999999996,49.2,65,32,56.5,46,26,31.6,19,6,64.5,31,20,43,31,12,0,15,0,0,16,10,18,44,44,46,23.0,90,47.7,27.9,18.3,53.8,18,6,12,82.0,109.8,57.2,77.99999999999999,,,,,,,,,,,
28140,2021,20202021,regular,2021-02-03 05:00:00+00:00,False,128,Jacksonville State,OVC,78,Eastern Kentucky,OVC,False,True,True,STD,,45,65.3,45.7,70,32,46.9,49,23,42.9,21,9,64.3,14,9,46,30,16,0,14,0,0,14,8,8,42,36,37,8.0,82,20.0,34.8,18.9,52.1,8,2,3,74.0,110.8,53.8,54.400000000000006,42.7,75,32,47.4,38,18,37.8,37,14,66.7,12,8,37,24,13,0,6,0,0,16,10,17,30,40,33,16.0,86,16.0,35.1,8.2,52.0,17,2,8,73.0,117.8,53.6,69.9,,,,9.0,13.0,,,,,,
28140,2021,20202021,regular,2021-02-03 05:00:00+00:00,False,128,Jacksonville State,ASUN,78,Eastern Kentucky,OVC,False,True,True,STD,,45,65.3,45.7,70,32,46.9,49,23,42.9,21,9,64.3,14,9,46,30,16,0,14,0,0,14,8,8,42,36,37,8.0,82,20.0,34.8,18.9,52.1,8,2,3,74.0,110.8,53.8,54.400000000000006,42.7,75,32,47.4,38,18,37.8,37,14,66.7,12,8,37,24,13,0,6,0,0,16,10,17,30,40,33,16.0,86,16.0,35.1,8.2,52.0,17,2,8,73.0,117.8,53.6,69.9,,,,9.0,13.0,,,,,,
28140,2021,20202021,regular,2021-02-03 05:00:00+00:00,False,78,Eastern Kentucky,OVC,128,Jacksonville State,OVC,False,False,True,STD,,45,65.3,42.7,75,32,47.4,38,18,37.8,37,14,66.7,12,8,37,24,13,0,6,0,0,16,10,17,30,40,33,16.0,86,16.0,35.1,8.2,52.0,17,2,8,73.0,117.8,53.6,69.9,45.7,70,32,46.9,49,23,42.9,21,9,64.3,14,9,46,30,16,0,14,0,0,14,8,8,42,36,37,8.0,82,20.0,34.8,18.9,52.1,8,2,3,74.0,110.8,53.8,54.400000000000006,,,,13.0,9.0,,,,,,
28140,2021,20202021,regular,2021-02-03 05:00:00+00:00,False,78,Eastern Kentucky,OVC,128,Jacksonville State,ASUN,False,False,True,STD,,45,65.3,42.7,75,32,47.4,38,18,37.8,37,14,66.7,12,8,37,24,13,0,6,0,0,16,10,17,30,40,33,16.0,86,16.0,35.1,8.2,52.0,17,2,8,73.0,117.8,53.6,69.9,45.7,70,32,46.9,49,23,42.9,21,9,64.3,14,9,46,30,16,0,14,0,0,14,8,8,42,36,37,8.0,82,20.0,34.8,18.9,52.1,8,2,3,74.0,110.8,53.8,54.400000000000006,,,,13.0,9.0,,,,,,
28141,2021,20202021,regular,2021-02-03 05:00:00+00:00,False,199,North Carolina Central,MEAC,267,South Carolina State,MEAC,False,True,True,STD,,40,68.0,39.7,58,23,37.5,40,15,44.4,18,8,66.7,15,10,29,22,7,0,10,0,0,19,0,20,0,31,33,3.0,64,25.9,24.1,14.7,46.6,14,5,7,68.0,94.1,49.5,44.800000000000004,45.1,51,23,54.8,31,17,30.0,20,6,57.9,19,11,43,32,11,0,18,0,0,21,0,11,0,37,26,17.0,63,37.3,25.6,26.5,51.0,12,4,2,68.0,92.6,53.1,37.4,,,,,,,,,,,
28146,2021,20202021,regular,2021-02-03 06:00:00+00:00,False,131,Kansas,Big 12,132,Kansas State,Big 12,False,True,True,STD,Sunflower Showdown,40,64.0,43.3,67,29,52.6,38,20,31.0,29,9,87.5,8,7,41,28,13,0,6,0,0,14,0,0,0,33,41,26.0,74,11.9,31.7,9.4,50.0,17,2,6,64.0,115.6,52.5,63.5,34.0,53,18,40.6,32,13,23.8,21,5,71.4,14,10,34,25,9,2,13,0,0,13,0,0,0,25,26,0.0,51,26.4,26.5,20.3,38.7,9,1,1,64.0,79.7,43.1,23.10000000000001,,,,,,,,,,,
28145,2021,20202021,regular,2021-02-03 06:00:00+00:00,False,182,Morgan State,MEAC,59,Coppin State,MEAC,False,False,True,STD,,40,79.0,42.9,70,30,53.1,32,17,34.2,38,13,100.0,22,22,44,29,15,0,15,0,0,25,6,26,28,50,45,16.0,95,31.4,34.1,19.0,52.1,19,3,7,79.0,120.3,59.6,74.6,44.4,63,28,61.1,36,22,22.2,27,6,66.7,30,20,39,25,14,0,15,0,1,18,8,23,44,42,40,0.0,82,47.6,35.9,19.0,49.2,11,3,7,79.0,103.8,53.8,57.0,,,,,,,,,,,
28145,2021,20202021,regular,2021-02-03 06:00:00+00:00,False,59,Coppin State,MEAC,182,Morgan State,MEAC,False,True,True,STD,,40,79.0,44.4,63,28,61.1,36,22,22.2,27,6,66.7,30,20,39,25,14,0,15,0,1,18,8,23,44,42,40,0.0,82,47.6,35.9,19.0,49.2,11,3,7,79.0,103.8,53.8,57.0,42.9,70,30,53.1,32,17,34.2,38,13,100.0,22,22,44,29,15,0,15,0,0,25,6,26,28,50,45,16.0,95,31.4,34.1,19.0,52.1,19,3,7,79.0,120.3,59.6,74.6,,,,,,,,,,,
28146,2021,20202021,regular,2021-02-03 06:00:00+00:00,False,132,Kansas State,Big 12,131,Kansas,Big 12,False,False,True,STD,Sunflower Showdown,40,64.0,34.0,53,18,40.6,32,13,23.8,21,5,71.4,14,10,34,25,9,2,13,0,0,13,0,0,0,25,26,0.0,51,26.4,26.5,20.3,38.7,9,1,1,64.0,79.7,43.1,23.10000000000001,43.3,67,29,52.6,38,20,31.0,29,9,87.5,8,7,41,28,13,0,6,0,0,14,0,0,0,33,41,26.0,74,11.9,31.7,9.4,50.0,17,2,6,64.0,115.6,52.5,63.5,,,,,,,,,,,
28130,2021,20202021,regular,2021-02-03 06:30:00+00:00,False,355,Wisconsin,Big Ten,226,Penn State,Big Ten,False,True,True,STD,,40,57.5,48.1,52,25,47.1,34,16,50.0,18,9,81.3,16,13,36,24,12,0,15,0,0,13,8,10,26,33,39,21.0,72,30.8,33.3,26.3,56.7,16,1,8,57.0,126.3,61.0,59.7,38.6,57,22,48.5,33,16,25.0,24,6,60.0,10,6,28,15,13,0,13,0,0,16,0,16,24,31,25,3.0,56,17.5,46.4,22.4,43.9,10,3,6,58.0,96.6,45.6,32.6,,,,,,,,,,,
28130,2021,20202021,regular,2021-02-03 06:30:00+00:00,False,226,Penn State,Big Ten,355,Wisconsin,Big Ten,False,False,True,STD,,40,57.5,38.6,57,22,48.5,33,16,25.0,24,6,60.0,10,6,28,15,13,0,13,0,0,16,0,16,24,31,25,3.0,56,17.5,46.4,22.4,43.9,10,3,6,58.0,96.6,45.6,32.6,48.1,52,25,47.1,34,16,50.0,18,9,81.3,16,13,36,24,12,0,15,0,0,13,8,10,26,33,39,21.0,72,30.8,33.3,26.3,56.7,16,1,8,57.0,126.3,61.0,59.7,,,,,,,,,,,
28149,2021,20202021,regular,2021-02-03 07:00:00+00:00,False,73,Duquesne,A-10,64,Dayton,A-10,False,True,True,STD,,40,68.0,47.2,53,25,62.5,32,20,23.8,21,5,63.6,22,14,38,30,8,1,12,0,4,12,6,16,26,39,30,22.0,69,41.5,21.1,17.9,51.9,12,2,5,67.0,103.0,55.0,51.30000000000001,41.7,60,25,68.0,25,17,22.9,35,8,66.7,9,6,31,25,6,1,13,0,0,20,10,14,34,24,40,0.0,64,15.0,19.4,18.8,48.3,13,3,5,69.0,92.8,50.0,37.7,,,,,,,,,,,
28147,2021,20202021,regular,2021-02-03 07:00:00+00:00,False,323,USC,Pac-12,281,Stanford,Pac-12,False,False,True,STD,,40,65.5,47.4,57,27,57.5,40,23,23.5,17,4,70.0,20,14,30,20,10,0,10,0,0,12,8,19,34,32,40,6.0,72,35.1,33.3,15.4,50.9,9,6,3,65.0,110.8,54.7,52.2,51.9,52,27,55.6,36,20,43.8,16,7,62.5,8,5,28,22,6,2,15,0,0,18,6,11,32,35,31,10.0,66,15.4,21.4,22.7,58.7,12,1,3,66.0,100.0,59.4,39.89999999999999,,,,,,,,,,,
28147,2021,20202021,regular,2021-02-03 07:00:00+00:00,False,281,Stanford,Pac-12,323,USC,Pac-12,False,True,True,STD,,40,65.5,51.9,52,27,55.6,36,20,43.8,16,7,62.5,8,5,28,22,6,2,15,0,0,18,6,11,32,35,31,10.0,66,15.4,21.4,22.7,58.7,12,1,3,66.0,100.0,59.4,39.89999999999999,47.4,57,27,57.5,40,23,23.5,17,4,70.0,20,14,30,20,10,0,10,0,0,12,8,19,34,32,40,6.0,72,35.1,33.3,15.4,50.9,9,6,3,65.0,110.8,54.7,52.2,,,,,,,,,,,
28148,2021,20202021,regular,2021-02-03 07:00:00+00:00,False,189,Nevada,Mountain West,322,UNLV,Mountain West,False,True,True,STD,,40,64.5,42.6,54,23,54.8,31,17,26.1,23,6,90.9,22,20,32,25,7,0,7,0,0,15,12,15,28,26,46,10.0,72,40.7,21.9,10.8,48.1,14,5,3,65.0,110.8,56.5,58.30000000000001,43.1,51,22,54.2,24,13,33.3,27,9,81.8,11,9,31,26,5,0,13,0,0,21,6,7,22,30,32,5.0,62,21.6,16.1,20.3,52.0,15,3,4,64.0,96.9,55.5,40.800000000000004,,,,,,,,,,,
28128,2021,20202021,regular,2021-02-03 07:00:00+00:00,False,121,Indiana,Big Ten,118,Illinois,Big Ten,False,True,True,STD,,45,64.0,40.7,54,22,39.1,46,18,50.0,8,4,67.6,34,23,38,27,11,2,15,0,0,28,0,0,0,41,27,7.0,71,63.0,28.9,20.8,44.4,12,4,6,72.0,98.6,51.5,44.39999999999999,38.6,57,22,39.5,38,15,36.8,19,7,75.0,32,24,37,26,11,0,10,0,1,26,0,0,0,34,34,4.0,75,56.1,29.7,13.9,44.7,10,3,7,72.0,104.2,52.8,51.899999999999984,,,,3.0,7.0,,,,,,
28128,2021,20202021,regular,2021-02-03 07:00:00+00:00,False,118,Illinois,Big Ten,121,Indiana,Big Ten,False,False,True,STD,,45,64.0,38.6,57,22,39.5,38,15,36.8,19,7,75.0,32,24,37,26,11,0,10,0,1,26,0,0,0,34,34,4.0,75,56.1,29.7,13.9,44.7,10,3,7,72.0,104.2,52.8,51.899999999999984,40.7,54,22,39.1,46,18,50.0,8,4,67.6,34,23,38,27,11,2,15,0,0,28,0,0,0,41,27,7.0,71,63.0,28.9,20.8,44.4,12,4,6,72.0,98.6,51.5,44.39999999999999,,,,7.0,3.0,,,,,,
28149,2021,20202021,regular,2021-02-03 07:00:00+00:00,False,64,Dayton,A-10,73,Duquesne,A-10,False,False,True,STD,,40,68.0,41.7,60,25,68.0,25,17,22.9,35,8,66.7,9,6,31,25,6,1,13,0,0,20,10,14,34,24,40,0.0,64,15.0,19.4,18.8,48.3,13,3,5,69.0,92.8,50.0,37.7,47.2,53,25,62.5,32,20,23.8,21,5,63.6,22,14,38,30,8,1,12,0,4,12,6,16,26,39,30,22.0,69,41.5,21.1,17.9,51.9,12,2,5,67.0,103.0,55.0,51.30000000000001,,,,,,,,,,,
28150,2021,20202021,regular,2021-02-03 07:00:00+00:00,False,12,Arkansas,SEC,174,Mississippi State,SEC,False,True,True,STD,,40,74.0,35.9,64,23,44.7,47,21,11.8,17,2,92.9,14,13,45,30,15,0,17,0,1,16,16,25,34,28,33,19.0,61,21.9,33.3,23.3,37.5,13,6,10,73.0,83.6,43.5,44.40000000000001,30.6,49,15,33.3,30,10,26.3,19,5,55.6,18,10,34,26,8,1,26,0,0,18,4,4,12,22,23,13.0,45,36.7,23.5,34.7,35.7,10,4,9,75.0,60.0,39.5,12.5,,,,,,,,,,,
28150,2021,20202021,regular,2021-02-03 07:00:00+00:00,False,174,Mississippi State,SEC,12,Arkansas,SEC,False,False,True,STD,,40,74.0,30.6,49,15,33.3,30,10,26.3,19,5,55.6,18,10,34,26,8,1,26,0,0,18,4,4,12,22,23,13.0,45,36.7,23.5,34.7,35.7,10,4,9,75.0,60.0,39.5,12.5,35.9,64,23,44.7,47,21,11.8,17,2,92.9,14,13,45,30,15,0,17,0,1,16,16,25,34,28,33,19.0,61,21.9,33.3,23.3,37.5,13,6,10,73.0,83.6,43.5,44.40000000000001,,,,,,,,,,,
28148,2021,20202021,regular,2021-02-03 07:00:00+00:00,False,322,UNLV,Mountain West,189,Nevada,Mountain West,False,False,True,STD,,40,64.5,43.1,51,22,54.2,24,13,33.3,27,9,81.8,11,9,31,26,5,0,13,0,0,21,6,7,22,30,32,5.0,62,21.6,16.1,20.3,52.0,15,3,4,64.0,96.9,55.5,40.800000000000004,42.6,54,23,54.8,31,17,26.1,23,6,90.9,22,20,32,25,7,0,7,0,0,15,12,15,28,26,46,10.0,72,40.7,21.9,10.8,48.1,14,5,3,65.0,110.8,56.5,58.30000000000001,,,,,,,,,,,
28166,2021,20202021,regular,2021-02-04 01:30:00+00:00,False,67,Delaware State,MEAC,625,Lancaster Bible College,,False,True,False,STD,,40,77.5,45.6,68,31,49.0,49,24,36.8,19,7,60.0,20,12,35,22,13,0,14,0,0,15,14,23,40,45,36,13.0,81,29.4,37.1,17.9,50.7,10,5,8,78.0,103.8,52.7,56.80000000000001,45.3,64,29,48.7,39,19,40.0,25,10,70.6,17,12,42,28,14,0,20,0,0,20,9,15,28,38,42,7.0,80,26.6,33.3,26.0,53.1,15,3,6,77.0,103.9,56.0,53.599999999999994,,,,,,,,,,,
28166,2021,20202021,regular,2021-02-04 01:30:00+00:00,False,625,Lancaster Bible College,,67,Delaware State,MEAC,False,False,False,STD,,40,77.5,45.3,64,29,48.7,39,19,40.0,25,10,70.6,17,12,42,28,14,0,20,0,0,20,9,15,28,38,42,7.0,80,26.6,33.3,26.0,53.1,15,3,6,77.0,103.9,56.0,53.599999999999994,45.6,68,31,49.0,49,24,36.8,19,7,60.0,20,12,35,22,13,0,14,0,0,15,14,23,40,45,36,13.0,81,29.4,37.1,17.9,50.7,10,5,8,78.0,103.8,52.7,56.80000000000001,,,,,,,,,,,
28167,2021,20202021,regular,2021-02-04 02:00:00+00:00,False,81,Elon,CAA,129,James Madison,CAA,False,False,True,STD,,40,72.0,33.9,56,19,47.6,21,10,25.7,35,9,66.7,15,10,35,30,5,0,13,0,1,21,0,13,0,25,32,5.0,57,26.8,14.3,18.1,42.0,14,3,5,72.0,79.2,45.5,31.4,40.3,62,25,47.1,34,16,32.1,28,9,76.0,25,19,45,34,11,0,10,0,1,18,0,13,0,42,36,23.0,78,40.3,24.4,13.9,47.6,12,1,11,72.0,108.3,53.4,63.0,,,,,,,,,,,
28167,2021,20202021,regular,2021-02-04 02:00:00+00:00,False,129,James Madison,CAA,81,Elon,CAA,False,True,True,STD,,40,72.0,40.3,62,25,47.1,34,16,32.1,28,9,76.0,25,19,45,34,11,0,10,0,1,18,0,13,0,42,36,23.0,78,40.3,24.4,13.9,47.6,12,1,11,72.0,108.3,53.4,63.0,33.9,56,19,47.6,21,10,25.7,35,9,66.7,15,10,35,30,5,0,13,0,1,21,0,13,0,25,32,5.0,57,26.8,14.3,18.1,42.0,14,3,5,72.0,79.2,45.5,31.4,,,,,,,,,,,
28168,2021,20202021,regular,2021-02-04 04:00:00+00:00,False,161,Massachusetts,A-10,91,Fordham,A-10,False,True,True,STD,,40,68.5,35.1,57,20,48.0,25,12,25.0,32,8,63.2,19,12,36,24,12,0,13,0,0,18,11,16,22,33,27,12.0,60,33.3,33.3,18.8,42.1,14,4,11,69.0,87.0,45.9,44.3,45.8,48,22,55.9,34,19,21.4,14,3,50.0,14,7,35,30,5,1,17,0,0,15,4,10,36,23,31,2.0,54,29.2,14.3,25.0,49.0,13,1,6,68.0,79.4,49.9,31.70000000000001,,,,,,,,,,,
28159,2021,20202021,regular,2021-02-04 04:00:00+00:00,False,74,East Carolina,American,113,Houston,American,False,True,True,STD,,40,64.5,47.4,57,27,48.5,33,16,45.8,24,11,70.8,24,17,36,27,9,0,7,0,0,19,12,19,20,37,45,12.0,82,42.1,25.0,10.9,57.0,20,1,8,64.0,128.1,60.7,72.60000000000001,39.0,59,23,46.7,30,14,31.0,29,9,78.3,23,18,37,25,12,1,12,0,0,19,15,10,26,40,33,7.0,73,39.0,32.4,18.5,46.6,13,2,4,65.0,112.3,52.8,49.70000000000001,,,,,,,,,,,
28168,2021,20202021,regular,2021-02-04 04:00:00+00:00,False,91,Fordham,A-10,161,Massachusetts,A-10,False,False,True,STD,,40,68.5,45.8,48,22,55.9,34,19,21.4,14,3,50.0,14,7,35,30,5,1,17,0,0,15,4,10,36,23,31,2.0,54,29.2,14.3,25.0,49.0,13,1,6,68.0,79.4,49.9,31.70000000000001,35.1,57,20,48.0,25,12,25.0,32,8,63.2,19,12,36,24,12,0,13,0,0,18,11,16,22,33,27,12.0,60,33.3,33.3,18.8,42.1,14,4,11,69.0,87.0,45.9,44.3,,,,,,,,,,,
